"id","name","brewery_type","street","city","state","postal_code","website_url","phone","created_at","updated_at","country","longitude","latitude"
1689,"Hog River Brewing Co","micro","1429 Park St","Hartford","Connecticut","06106-2236","http://www.hogriverbrewing.com","8602062119","2018-07-24 01:33:09.696495","2018-08-24 00:25:40.708271","United States",-72.7018274498041,41.7579985579
1692,"Iron Brewing Company","brewpub","136 Washington St","Norwalk","Connecticut","06854","http://www.ironbrewing.com","2033544010","2018-07-24 01:33:09.734238","2018-08-24 00:25:41.198368","United States",-73.4173495360772,41.0988878749382
1695,"Kinsmen Brewing","micro","409 Canal Street","Milldale","Connecticut","06467","http://www.kinsmenbrewing.com","8605784778","2018-07-24 01:33:09.779918","2018-08-24 00:25:41.771442","United States",-72.9027141039072,41.566794731666
1697,"Lasting Brass Craft Brewing","micro","1864 Watertown Ave","Oakville","Connecticut","06779-1754","http://www.lastingbrass.com","8604172581","2018-07-24 01:33:09.805901","2018-08-24 00:25:42.374158","United States",-73.0716733,41.5801589
1700,"Lock City Brewing","micro","54 Research Dr","Stamford","Connecticut","06906-1428","http://www.lockcitybrewing.com","2033136454","2018-07-24 01:33:09.846464","2018-08-24 00:25:42.931897","United States",-73.5195579400781,41.0770565216944
1704,"New England Brewing Co","micro","175 Amity Rd","Woodbridge","Connecticut","06525-2201","http://www.newenglandbrewing.com","2033872222","2018-07-24 01:33:09.896526","2018-08-24 00:25:44.581818","United States",-72.980464057841,41.3385894166302
1707,"OEC Brewing","micro","7 Fox Hollow Rd","Oxford","Connecticut","06478-3162","http://www.oecbrewing.com","2032952831","2018-07-24 01:33:09.935498","2018-08-11 21:36:47.218336","United States",,
1709,"Outer Light Brewing Company","micro","266 Bridge St Ste 1","Groton","Connecticut","06340-3739","http://www.outerlightbrewing.com","4752019972","2018-07-24 01:33:09.962381","2018-08-11 21:36:47.270247","United States",,
1711,"Pie & Pints Restaurant & Brewery","contract","","Oxford","Connecticut","06478","http://www.piesandpints.biz","2035731743","2018-07-24 01:33:09.990019","2018-08-11 21:36:47.325044","United States",,
1713,"Relic Brewing","micro","95 Whiting St Unit B","Plainville","Connecticut","06062-2842","","","2018-07-24 01:33:10.052721","2018-08-11 21:36:47.381531","United States",,
1714,"Reverie Brewing Company","planning","","Newtown","Connecticut","06470","http://reveriebrewing.com","","2018-07-24 01:33:10.065553","2018-08-11 21:36:47.407688","United States",,
1719,"Stony Creek Brewery At Foxwoods Resort Casino","planning","","Mashantucket","Connecticut","06338-3830","","8603123000","2018-07-24 01:33:10.148637","2018-08-11 21:36:47.548941","United States",,
1721,"Taylor Brooke Brewery","planning","","Woodstock","Connecticut","06281-2930","http://www.taylorbrookewinery.com","8609741263","2018-07-24 01:33:10.180501","2018-08-11 21:36:47.602658","United States",,
1723,"The Redding Beer Company","micro","7 Main St","Redding","Connecticut","06896-3203","http://www.reddingbeer.com","2035879000","2018-07-24 01:33:10.211721","2018-08-11 21:36:47.672158","United States",,
1729,"Unleashed Brewing Company","planning","","Stonington","Connecticut","06378-1628","http://www.unleashedbrewing.com","","2018-07-24 01:33:10.314994","2018-08-11 21:36:47.84426","United States",,
1730,"Veracious Brewing Company","micro","246 Main St","Monroe","Connecticut","06468-1171","http://www.veraciousbrewing.com","2038805670","2018-07-24 01:33:10.336719","2018-08-11 21:36:47.868585","United States",,
1736,"3rd Wave Brewing Co","micro","501 N Bi State Blvd","Delmar","Delaware","19940-1106","http://www.3rdwavebrewingco.com","3029070423","2018-07-24 01:33:10.41997","2018-08-11 21:36:48.05326","United States",,
1737,"Argilla Brewing Co @ Pietro's Pizza","brewpub","2667 Kirkwood Hwy","Newark","Delaware","19711-7242","http://www.argillabrewing.com","3027318200","2018-07-24 01:33:10.432322","2018-08-11 21:36:48.081487","United States",,
1738,"Bellefonte Brewing Co","micro","3605 Old Capitol Trl Unit C7/C8","Wilmington","Delaware","19808-6043","http://www.bellefontebrewingco.com","3025401055","2018-07-24 01:33:10.445003","2018-08-11 21:36:48.126226","United States",,
1740,"Brewery in Planning - REHOBOTH","planning","","Rehoboth Beach","Delaware","19971-0049","http://www.sodelconcepts.com","3525625449","2018-07-24 01:33:10.474114","2018-08-11 21:36:48.21764","United States",,
1742,"Crooked Hammock Brewery","brewpub","36707 Crooked Hammock Way","Lewes","Delaware","19958-4877","","","2018-07-24 01:33:10.499927","2018-08-11 21:36:48.282546","United States",,
1748,"First State Brewing Company","planning","","Middletown","Delaware","19709-1482","http://www.firststatebrewing.com","3022859535","2018-07-24 01:33:10.577252","2018-08-11 21:36:48.522217","United States",,
1708,"Olde Burnside Brewing Co.","micro","776 Tolland St","East Hartford","Connecticut","06108-2727","http://www.oldeburnsidebrewing.com","8605282200","2018-07-24 01:33:09.949026","2018-08-24 00:25:46.409309","United States",-72.6002223820893,41.7850567012493
1710,"Overshores Brewing Co","micro","250 Bradley St","East Haven","Connecticut","06512-","http://www.overshores.com","2039096224","2018-07-24 01:33:09.97642","2018-08-24 00:25:47.511908","United States",-72.8739756331215,41.2900430077911
1712,"Powder Hollow Brewery","micro","504 Hazard Ave","Enfield","Connecticut","06082-","http://www.powderhollowbrewery.com","8602050942","2018-07-24 01:33:10.038422","2018-08-24 00:25:48.040962","United States",-72.5778709,41.9896523
1715,"Shebeen Brewing Company","micro","1 Wolcott Rd","Wolcott","Connecticut","06716-2611","http://www.shebeenbrewing.com","2035142336","2018-07-24 01:33:10.079911","2018-08-24 00:25:49.321407","United States",-73.000062,41.575855
1718,"Stony Creek Brewery","regional","5 Indian Neck Ave","Branford","Connecticut","06405-4615","http://www.stonycreekbeer.com","2034334545","2018-07-24 01:33:10.133557","2018-08-24 00:25:51.013202","United States",-72.8133036551208,41.27475355
1720,"Stubborn Beauty Brewing","micro","180 Johnson St","Middletown","Connecticut","06457-2247","http://www.stubbornbeauty.com","8608747459","2018-07-24 01:33:10.165319","2018-08-24 00:25:51.706751","United States",-72.6599074160136,41.5723325262957
1722,"The Crossings Restaurant and Brewpub","brewpub","45 Main St","Putnam","Connecticut","06260-1917","http://www.thecrossingsbrewpub.com","8609283663","2018-07-24 01:33:10.194474","2018-08-24 00:25:52.276787","United States",-71.9081681,41.9144568
1724,"These Guys Brewing Company","brewpub","78 Franklin St","Norwich","Connecticut","06360-5806","http://www.theseguysbrewig.com","8609498550","2018-07-24 01:33:10.226222","2018-08-24 00:25:53.338704","United States",-72.0747435228004,41.5248764584876
1726,"Thomas Hooker Brewing Co LLC","micro","16 Tobey Rd","Bloomfield","Connecticut","06002-3522","http://www.hookerbeer.com","8602423111","2018-07-24 01:33:10.265174","2018-08-24 00:25:54.35276","United States",-72.7115431,41.8089235
1728,"Two Roads Brewing Co","regional","1700 Stratford Ave","Stratford","Connecticut","06615-6419","http://www.tworoadsbrewing.com","2033352010","2018-07-24 01:33:10.300045","2018-08-24 00:25:55.000603","United States",-73.151247,41.184374
1731,"Willimantic Brewing Co and Main Street Cafe","brewpub","967 Main St","Willimantic","Connecticut","06226-2330","http://www.willibrew.com","8604236777","2018-07-24 01:33:10.348637","2018-08-24 00:25:56.024818","United States",-72.2171493809593,41.7131866
1732,"Witchdoctor Brewing Company","micro","168 Center St","Southington","Connecticut","06489","http://www.witchdoctorbrewing.com","8604261924","2018-07-24 01:33:10.363694","2018-08-24 00:25:56.528496","United States",-72.8814255526316,41.6016981315789
1734,"16 Mile Brewing Co","micro","413 S Bedford St","Georgetown","Delaware","19947-1849","http://www.16milebrewery.com","3022538816","2018-07-24 01:33:10.394818","2018-08-24 00:25:57.579819","United States",-75.3781643624989,38.6788938
1735,"38Â°-75Â° Brewing","brewpub","2000 Coastal Highway STE 105","Rehoboth Beach","Delaware","19971","","3022278519","2018-07-24 01:33:10.407115","2018-08-24 00:25:58.195611","United States",-75.090191,38.7074994
1739,"Blue Earl Brewing Company","micro","210 Artisan Dr","Smyrna","Delaware","19977-3715","http://www.blueearlbrewing.com","","2018-07-24 01:33:10.460836","2018-08-24 00:26:00.268012","United States",-75.6241805555556,39.2809684444444
1741,"Brick Works Brewing and Eats","brewpub","230 S Dupont Blvd","Smyrna","Delaware","19977-1573","http://www.brickworksde.com","3025082523","2018-07-24 01:33:10.486996","2018-08-24 00:26:00.909394","United States",-75.6008012376838,39.298259951947
1743,"Dew Point Brewing","brewpub","2878 Creek Rd","Yorklyn","Delaware","19736-","http://www.dewpointbrewing.com","3025183636","2018-07-24 01:33:10.513211","2018-08-24 00:26:01.984443","United States",-75.6729188,39.8100606
1744,"Dewey Beer Co.","brewpub","2100 Coastal Hwy","Dewey Beach","Delaware","19971-2317","http://www.deweybeerco.com","3022271182","2018-07-24 01:33:10.525507","2018-08-24 00:26:02.659721","United States",-75.07497503008,38.6961465
1745,"Dogfish Head Brewings & Eats","brewpub","320 Rehoboth Ave","Rehoboth Beach","Delaware","19971-3108","http://www.dogfish.com","3022262739","2018-07-24 01:33:10.539544","2018-08-24 00:26:03.158548","United States",-75.08731545,38.7151767
1746,"Dogfish Head Craft Brewery","regional","6 Cannery Village Ctr","Milton","Delaware","19968-1308","http://www.dogfish.com","3026841000","2018-07-24 01:33:10.552989","2018-08-24 00:26:03.880786","United States",-75.3115820590213,38.76691205
1747,"Fins Big Oyster Brewery","brewpub","19269 Coastal Hwy","Rehoboth Beach","Delaware","19971-6113","http://bigoysterbrewery.com","3022902410","2018-07-24 01:33:10.565555","2018-08-24 00:26:04.410365","United States",-75.090191,38.7074994
1751,"Iron Hill Brewery & Restaurant - Rehoboth Beach","brewpub","19815 Coastal Hwy","Rehoboth Beach","Delaware","19971","http://www.ironhillbrewery.com","3022608000","2018-07-24 01:33:10.615489","2018-08-24 00:26:05.51445","United States",-75.090191,38.7074994
1752,"Iron Hill Brewery & Restaurant - Wilmington","brewpub","620 Justison St","Wilmington","Delaware","19801-5141","http://www.ironhillbrewery.com","3026588200","2018-07-24 01:33:10.629368","2018-08-11 21:36:48.692158","United States",,
1753,"Midnight Oil Brewing","micro","674 Pencader Dr","Newark","Delaware","19702","","3022867641","2018-07-24 01:33:10.64293","2018-08-11 21:36:48.725692","United States",,
1754,"Midnight Oil Brewing Company","micro","674 Pencader Dr","Newark","Delaware","19702-3348","http://www.midnightoilbrewing.com","3022867641","2018-07-24 01:33:10.655695","2018-08-11 21:36:48.75863","United States",,
1757,"Revelation Craft Brewing Co","micro","19841 Central Ave","Rehoboth Beach","Delaware","19971-1112","http://Www.revbeer.com","3022125674","2018-07-24 01:33:10.695253","2018-08-11 21:36:48.882387","United States",,
1758,"Stewart's Brewing Co","brewpub","219 Governors Pl","Bear","Delaware","19701-3026","http://www.stewartsbrewingcompany.com","3028362739","2018-07-24 01:33:10.709909","2018-08-11 21:36:48.91129","United States",,
1760,"Twin Lakes Brewing Co","micro","405 Marsh Ln Ste 7","Wilmington","Delaware","19804-2445","http://www.twinlakesbrewingcompany.com","3029952337","2018-07-24 01:33:10.735815","2018-08-11 21:36:48.984238","United States",,
1762,"Wilmington Brew Works","planning","","Wilmington","Delaware","19802-2542","http://www.wilmingtonbrewworks.com","3027574971","2018-07-24 01:33:10.761339","2018-08-11 21:36:49.079237","United States",,
1763,"3 Stars Brewing Co","micro","6400 Chillum Pl NW Ste B","Washington","District of Columbia","20012-2111","http://www.3starsbrewing.com","2026700333","2018-07-24 01:33:10.778372","2018-08-11 21:36:49.110356","United States",,
1765,"Artesanales Cervezarte C.A.","micro","Av Oeste Altos De Manzanares B 16 B Manzanares - Baruta",,,,"http://www.cervezarte.com","582124289327","2018-07-24 01:33:10.814433","2018-07-24 01:33:10.814433","United States",,
1778,"National Capital Brewing Company","planning","",,,,"http://www.natcapbrew.com","","2018-07-24 01:33:10.977651","2018-07-24 01:33:10.977651","United States",,
1769,"Brewery in Planning - Washington","planning","","Washington","District of Columbia","20009-2408","","","2018-07-24 01:33:10.866224","2018-08-11 21:36:49.281687","United States",,
1771,"City-State Brewing Company","planning","","Washington","District of Columbia","20017-2518","http://citystatebrewing.com","2025310481","2018-07-24 01:33:10.892367","2018-08-11 21:36:49.338914","United States",,
1772,"DC Brau Brewing Company","regional","3178 Bladensburg Rd NE Ste B","Washington","District of Columbia","20018-2214","http://www.dcbrau.com","2026218890","2018-07-24 01:33:10.905203","2018-08-11 21:36:49.382516","United States",,
1779,"Red Bear Brewing Co","planning","","Washington","District of Columbia","20002-3406","http://www.redbear.beer","2062997485","2018-07-24 01:33:10.989614","2018-08-11 21:36:49.556189","United States",,
1787,"3rd Planet Brewing","micro","120 Partin Dr N","Niceville","Florida","32578-2053","http://www.facebook.com/3rdplanetbrewing/","8505029952","2018-07-24 01:33:11.14172","2018-08-11 21:36:49.845982","United States",,
1788,"7venth Sun Brewery","micro","1012 Broadway","Dunedin","Florida","34698-5762","http://www.7venthsun.com","7277333013","2018-07-24 01:33:11.154853","2018-08-11 21:36:49.876439","United States",,
1790,"81Bay Brewing Company","micro","4465 W Gandy Blvd Ste 600","Tampa","Florida","33611-3379","http://81baybrewco.com","8133722739","2018-07-24 01:33:11.182748","2018-08-11 21:36:49.948225","United States",,
1791,"A Little Madness Brewing Company","planning","","Pensacola","Florida","32514-8122","http://www.ALittleMadnessBrewingCompany.com","","2018-07-24 01:33:11.196684","2018-08-11 21:36:49.981873","United States",,
1756,"Pizza By Elizabeths","brewpub","3801 Kennett Pike","Greenville","Delaware","19807-2321","http://www.pizzabyelizabeths.com","3026544478","2018-07-24 01:33:10.682376","2018-08-24 00:26:08.041396","United States",-75.5956684811067,39.7756024886891
1759,"Stitch House Brewery","brewpub","829 North Market Street","Wilmington","Delaware","19801","http://www.stitchhousebrewery.com","3022504280","2018-07-24 01:33:10.723314","2018-08-24 00:26:09.597224","United States",-75.5490871634984,39.7438473029416
1761,"Volunteer Brewing Company","micro","120 W Main St","Middletown","Delaware","19709-1040","http://www.VolunteerBrewing.com","3024640822","2018-07-24 01:33:10.748278","2018-08-24 00:26:10.682837","United States",-75.7195916061529,39.4494278585822
1764,"AdMerk Corp. Inc.","contract","20 F St NW","Washington","District of Columbia","20001-6700","http://www.paugustin.com","6172028069","2018-07-24 01:33:10.80217","2018-08-24 00:26:11.878689","United States",-77.0094205,38.89742205
1768,"Bluejacket","brewpub","300 Tingey St SE","Washington","District of Columbia","20003-4625","http://www.bluejacketdc.com","","2018-07-24 01:33:10.854163","2018-08-24 00:26:14.349417","United States",-77.0006981,38.8750965
1773,"District ChopHouse and Brewery","brewpub","509 7th St NW","Washington","District of Columbia","20004-1600","http://www.districtchophouse.com","2023473434","2018-07-24 01:33:10.917216","2018-08-24 00:26:16.106675","United States",-77.0216694,38.8965132
1775,"Gordon Biersch Brewery Restaurant - Washington","brewpub","900 F St NW","Washington","District of Columbia","20004-1404","http://www.gordonbiersch.com/locations/washington-dc?action=view","2027835454","2018-07-24 01:33:10.94157","2018-08-24 00:26:17.179698","United States",-77.0243479,38.8971375
1777,"Hellbender Brewing Company","micro","5788 2nd St NE","Washington","District of Columbia","20011-2524","http://www.hellbenderbeer.com","2022301030","2018-07-24 01:33:10.965718","2018-08-24 00:26:17.715279","United States",-77.0053314,38.9603005
1780,"Right Proper Brewing Company","micro","920 Girard St NE","Washington","District of Columbia","20017-3424","http://www.rightproperbrewing.com","2026072337","2018-07-24 01:33:11.00162","2018-08-24 00:26:18.318568","United States",-76.9930707764239,38.9267988
1781,"Right Proper Brewing Company","brewpub","624 T St NW","Washington","District of Columbia","20001-5119","http://www.rightproperbrewery.com","2026072337","2018-07-24 01:33:11.013934","2018-08-24 00:26:18.877434","United States",-77.0213751,38.9154119
1782,"The Public Option","brewpub","1601 Rhode Island Ave NE","Washington","District of Columbia","20018-1841","http://www.thepublicoptiondc.com","2023975129","2018-07-24 01:33:11.027609","2018-08-24 00:26:19.535747","United States",-76.9817377,38.926148
1783,"26 Degree Brewing Company","micro","2600 E Atlantic Blvd","Pompano Beach","Florida","33062-4940","","9545326964","2018-07-24 01:33:11.091144","2018-08-24 00:26:20.25201","United States",-80.1224169,26.2316338
1784,"3 Daughters Brewing","micro","222 22nd St S","Saint Petersburg","Florida","33712-1240","http://www.3dbrewing.com","7274956002","2018-07-24 01:33:11.104614","2018-08-24 00:26:20.918139","United States",-82.6629721020408,27.7689902244898
1785,"3 Keys Brewing Company, LLC","brewpub","2505 Manatee Ave E","Bradenton","Florida","34208-2421","http://www.3keysbrewing.com","9412180396","2018-07-24 01:33:11.116708","2018-08-24 00:26:21.54571","United States",-82.5339350162344,27.4964502551051
1786,"3 Sons Brewing Co.","proprietor","236 N Federal Hwy","Dania","Florida","33004-2870","http://www.3sonsbrewingco.com","9546013833","2018-07-24 01:33:11.128936","2018-08-24 00:26:22.191595","United States",-80.1436102851501,26.0480023822368
1789,"7venth Sun Tampa","micro","6809 N Nebraska Ave","Tampa","Florida","33604-5660","","8132315900","2018-07-24 01:33:11.168711","2018-08-24 00:26:23.322891","United States",-82.4500207,27.9495902
1792,"Aardwolf Brewing Company","micro","1461 Hendricks Ave","Jacksonville","Florida","32207-8622","http://www.aardwolfbrewing.com","9043010755","2018-07-24 01:33:11.215243","2018-08-24 00:26:24.399512","United States",-81.6545197,30.3108962
1793,"Abbey Brewing Co","contract","1115 16th St","Miami Beach","Florida","33139-2441","","3055388110","2018-07-24 01:33:11.23186","2018-08-24 00:26:24.904944","United States",-80.1402943,25.7890381
1795,"Alligator Brewing / Tall Paul's Brewhouse","micro","10 SE 2nd Ave","Gainesville","Florida","32601-6232","","3525050990","2018-07-24 01:33:11.261396","2018-08-24 00:26:26.034376","United States",-82.3222523,29.6502615
1797,"American Icon Brewery","brewpub","1133 19th Place","Vero Beach","Florida","32960","http://www.americaniconbrewery.com","7729344266","2018-07-24 01:33:11.290491","2018-08-24 00:26:27.276841","United States",-80.3955066999903,27.6367436059729
1799,"Ancient City Brewing Co.","micro","3420 Agricultural Center Dr Ste 8","Saint Augustine","Florida","32092-0690","http://www.ancientcitybrewing.com","9044299654","2018-07-24 01:33:11.316332","2018-08-11 21:36:50.649657","United States",,
1802,"Ankrolab Brewing Company","planning","","Naples","Florida","34112-6363","http://ankrolab.com","2394511223","2018-07-24 01:33:11.356109","2018-08-11 21:36:50.782319","United States",,
1803,"Arkane Aleworks","micro","2480 E Bay Dr #23","Largo","Florida","33771-2467","http://www.arkanebeer.com","7272707117","2018-07-24 01:33:11.368342","2018-08-11 21:36:50.851197","United States",,
1804,"Atlantic Beach Brewing Company","micro","725 Atlantic Blvd Suite 3","Atlantic Beach","Florida","32233-3946","http://www.atlanticbeachbrewingcompany.com","9048948426","2018-07-24 01:33:11.380064","2018-08-11 21:36:50.884257","United States",,
1805,"Backyard Barn Winery and Microbrewery","micro","1945 E County Road 462","Wildwood","Florida","34785-8594","http://www.backyardbardwinery.com","3524187887","2018-07-24 01:33:11.392421","2018-08-11 21:36:50.926244","United States",,
1806,"Bangin' Banjo Brewing Company","micro","3200 NW 23rd Ave Ste 500","Pompano Beach","Florida","33069-5909","http://www.banginbanjobrewing.com","9549783113","2018-07-24 01:33:11.404774","2018-08-11 21:36:50.964917","United States",,
1807,"Barrel of Monks Brewing","micro","1141 S Rogers Cir Ste 5","Boca Raton","Florida","33487-2789","http://www.barrelofmonks.com","5615101253","2018-07-24 01:33:11.419226","2018-08-11 21:36:51.019181","United States",,
1808,"Barrie Brewing Company","planning","","Gainesville","Florida","32607-4807","","","2018-07-24 01:33:11.430825","2018-08-11 21:36:51.048316","United States",,
1809,"Bastet Brewing","planning","","Tampa","Florida","33613-1254","http://www.bastetbrewing.com","","2018-07-24 01:33:11.446088","2018-08-11 21:36:51.082446","United States",,
1810,"Bay Brewing Company","planning","","Miami","Florida","33130-3488","","18134763767","2018-07-24 01:33:11.461162","2018-08-11 21:36:51.113658","United States",,
1811,"BeachFly Brewing Company","planning","","Indian Harbour Beach","Florida","32937","","3214124900","2018-07-24 01:33:11.474546","2018-08-11 21:36:51.149503","United States",,
1813,"Beer Religion","planning","","Winter Park","Florida","32792-5111","","","2018-07-24 01:33:11.500436","2018-08-11 21:36:51.209398","United States",,
1819,"Big Storm Brewing Co.","micro","12707 49th St N","Clearwater","Florida","33762-4604","http://www.bigstormbrewery.com","7274970666","2018-07-24 01:33:11.575248","2018-08-11 21:36:51.400212","United States",,
1820,"Big Top Brewing Company","micro","6111 Porter Way Unit B","Sarasota","Florida","34232-6224","http://Bigtopbrewing.com","","2018-07-24 01:33:11.587155","2018-08-11 21:36:51.425044","United States",,
1821,"Biscayne Bay Brewing Co","micro","8000 NW 25th St Ste 500","Miami","Florida","33122-1631","","","2018-07-24 01:33:11.599324","2018-08-11 21:36:51.450155","United States",,
1822,"Blackadder Brewing Company","micro","618 NW 60th St Ste A","Gainesville","Florida","32607-6014","http://www.blackadderbrewing.com","3523390324","2018-07-24 01:33:11.611761","2018-08-11 21:36:51.477505","United States",,
1823,"Bob Loblaw Brewing","planning","","Miami","Florida","33179","http://www.bobloblawbrewing.com","3052495628","2018-07-24 01:33:11.624498","2018-08-11 21:36:51.504816","United States",,
1826,"Bold City Brewery","micro","2670 Rosselle St Ste 7","Jacksonville","Florida","32204-3004","http://www.boldcitybrewery.com","9043796551","2018-07-24 01:33:11.659938","2018-08-11 21:36:51.600543","United States",,
1827,"Bone Hook Brewing Company","micro","1514 Immokalee Rd Unit 106","Naples","Florida","34110-1454","http://www.bonehookbrewing.com","2396318522","2018-07-24 01:33:11.671966","2018-08-11 21:36:51.628413","United States",,
1830,"Bowigens Beer Company","micro","1014 State Road 436","Casselberry","Florida","32707-5722","http://www.bowigens.com","4079607816","2018-07-24 01:33:11.709335","2018-08-11 21:36:51.709649","United States",,
1831,"Bremen Beer Ventures","planning","","Key Biscayne","Florida","33149-7213","","3059036996","2018-07-24 01:33:11.721512","2018-08-11 21:36:51.735847","United States",,
1834,"Brew Hub, LLC","regional","3900 Frontage Rd S","Lakeland","Florida","33815-3205","http://www.brewhub.com","8636987600","2018-07-24 01:33:11.759002","2018-08-11 21:36:51.831784","United States",,
1836,"Brewers Tasting Room","brewpub","11270 4th St N Ste 202","Saint Petersburg","Florida","33716-2937","http://www.brewerstastingroom.com","7278733900","2018-07-24 01:33:11.785216","2018-08-11 21:36:51.896112","United States",,
1838,"Brewery in Planning - Clearwater, FL","planning","","Clearwater","Florida","33760","","3175196121","2018-07-24 01:33:11.810433","2018-08-11 21:36:51.933037","United States",,
1839,"Brewery in Planning - Fort Laurderdale, FL","planning","","Fort Laurderdale","Florida","33312","http://www.uatteam.com","9547560724","2018-07-24 01:33:11.822534","2018-08-11 21:36:51.961047","United States",,
1840,"Brewery in Planning - Gainesville","planning","","Gainesville","Florida","32607","","3523162392","2018-07-24 01:33:11.834151","2018-08-11 21:36:51.989898","United States",,
1841,"Brewery in Planning - Niceville","planning","","Niceville","Florida","32578","","8507585981","2018-07-24 01:33:11.846654","2018-08-11 21:36:52.030272","United States",,
1842,"Brewery in Planning - Sanford, FL","planning","","Sanford","Florida","32773","","4073888286","2018-07-24 01:33:11.863184","2018-08-11 21:36:52.059117","United States",,
1843,"Brewery in Planning - st johns","planning","","Saint Johns","Florida","32259-2895","","9045140458","2018-07-24 01:33:11.875588","2018-08-11 21:36:52.096139","United States",,
1801,"Anheuser-Busch Inc â Jacksonville","large","111 Busch Dr","Jacksonville","Florida","32218-5546","","9047510700","2018-07-24 01:33:11.344175","2018-08-24 00:26:28.960782","United States",-81.6481156,30.4319552
1812,"Beachside Brew Pub","micro","1368 Ocean Shore Blvd","Ormond Beach","Florida","32176-3630","http://www.beachsidebrewpub.com","3868465143","2018-07-24 01:33:11.487185","2018-08-24 00:26:32.168734","United States",-81.057048,29.326634
1814,"Big Bear Brewing Co","brewpub","1800 N University Dr","Coral Springs","Florida","33071-6031","http://www.bigbearbrewingco.com","9543415545","2018-07-24 01:33:11.512954","2018-08-24 00:26:32.864533","United States",-80.2505088,26.2992083
1817,"Big Storm Brewing","micro","839 Miramar St","Cape Coral","Florida","33904-9046","","","2018-07-24 01:33:11.550108","2018-08-24 00:26:34.847576","United States",-81.9557454,26.5609342
1818,"Big Storm Brewing","micro","2330 Success Dr","Odessa","Florida","33556","","7273762890","2018-07-24 01:33:11.563236","2018-08-24 00:26:35.417839","United States",-82.6261876198197,28.1919217801414
1824,"Bog Brewing Company","micro","218 W King St","Saint Augustine","Florida","32084-4144","http://www.bogbrewery.com","9046793146","2018-07-24 01:33:11.636163","2018-08-24 00:26:38.128246","United States",-81.3267969,29.8908994
1825,"Bold City Brewery","micro","109 E Bay St","Jacksonville","Florida","32202-3414","http://www.boldcitybrewery.com","9045037682","2018-07-24 01:33:11.648445","2018-08-24 00:26:38.643995","United States",-81.656519,30.326002
1828,"Bone Island Brewing","micro","1111 Eaton St","Key West","Florida","33040-6926","http://www.boneislandbrewing.com","3053043472","2018-07-24 01:33:11.683398","2018-08-24 00:26:40.244734","United States",-81.7965146398266,24.5614170685523
1829,"Bousa Brewing Company","micro","7235 NE 4th Ave","Miami","Florida","33138-5315","http://www.bousabrewing.com","3053635166","2018-07-24 01:33:11.695365","2018-08-24 00:26:40.943635","United States",-80.1894101699335,25.8414586990821
1832,"Brew Angels LLC","brewpub","6821 Caroline St","Milton","Florida","32570-2206","","8505640034","2018-07-24 01:33:11.733423","2018-08-24 00:26:42.194115","United States",-87.038565,30.621944
1833,"Brew Bus Brewing","brewpub","4101 N Florida Ave","Tampa","Florida","33603-3817","http://www.brewbususa.com","8139907310","2018-07-24 01:33:11.745996","2018-08-24 00:26:42.985305","United States",-82.4586495,27.9826232
2165,"Monday Night Brewing - Garage","micro","933 Lee St SW","Atlanta","Georgia","30310","","","2018-07-24 01:33:16.01386","2018-08-24 00:29:14.426354","United States",-84.4161772352941,33.7290642941176
1847,"Brewpop Brewery","brewpub","2122 US Highway 92 W","Auburndale","Florida","33823-3962","http://www.brewpop.com","8636623864","2018-07-24 01:33:11.925391","2018-08-11 21:36:52.217347","United States",,
1848,"Brighter Day's Brewing Company","planning","","New Port Richey","Florida","34655-3717","http://www.brighterdaysbeer.com","7272242027","2018-07-24 01:33:11.937309","2018-08-11 21:36:52.243982","United States",,
1849,"Broken Cauldron Taproom and Brewery","micro","1012 W Church St","Orlando","Florida","32805-2216","http://www.brokencauldrontaproom.com","4079861012","2018-07-24 01:33:11.949579","2018-08-11 21:36:52.289103","United States",,
1850,"Broken Coat Brewing","planning","","Lake Worth","Florida","33467-1002","","","2018-07-24 01:33:11.963067","2018-08-11 21:36:52.315204","United States",,
1851,"Buffalo Theory Brewing Co. LLC","planning","","Merritt Island","Florida","32953-3222","http://www.Buffalotheorybrewingco.com","","2018-07-24 01:33:11.976767","2018-08-11 21:36:52.341894","United States",,
1852,"Bugnutty Brewing Company","brewpub","715 N Courtenay Pkwy","Merritt Island","Florida","32953-4651","http://www.bugnutty.com","3214524460","2018-07-24 01:33:11.991623","2018-08-11 21:36:52.37378","United States",,
1854,"Bury Me Brewing Company","micro","4224 Cleveland Ave Ste 7","Fort Myers","Florida","33901-9051","http://www.burymebrewing.com","2393322337","2018-07-24 01:33:12.018969","2018-08-11 21:36:52.425602","United States",,
1859,"Castle Church Brewing Community","planning","","Kissimmee","Florida","34744-3990","http://www.castlechurchbrewing.com","","2018-07-24 01:33:12.082578","2018-08-11 21:36:52.579705","United States",,
1861,"Central 28 Beer Company","micro","290 Springview Commerce Dr Ste 1","Debary","Florida","32713-4848","http://www.central28beer.com","3866682811","2018-07-24 01:33:12.106371","2018-08-11 21:36:52.605629","United States",,
1862,"Cervecentro","planning","","Miami","Florida","33181-3404","http://www.cervecentro.com.ve","3055171656","2018-07-24 01:33:12.11961","2018-08-11 21:36:52.637468","United States",,
1864,"Cerveza Guajira","planning","","Miami","Florida","33137","","3056005692","2018-07-24 01:33:12.14508","2018-08-11 21:36:52.665968","United States",,
