id,name,brewery_type,address_1,address_2,city,state_province,postal_code,country,phone,website_url,longitude,latitude
,Valhalla Brewing Co,micro,13-35 Mackey Street,E17,North Geelong,VIC,3215,Australia,+61 412 997 329,,144.3574676,-38.1133346
,Wayward Brewing Co,micro,1 Gehrig Lane,,Camperdown,NSW,2050,Australia,+61 2 7903 2445,http://www.wayward.com.au/,151.1748604,-33.8857455
,West City Brewing,micro,36 Alfred Street,,South Melbourne,VIC,3205,Australia,+61 3 9694 2124,http://www.westsidealeworks.com.au/,144.949474,-37.83206
,White Bay Beer Co,micro,26C Mansfield Street,,Rozelle,NSW,2039,Australia,,http://whitebay.beer/,151.1771774,-33.8648647
,Wildspirit,micro,96 Chifley Drive,,Preston,VIC,3072,Australia,+61 3 9487 1170,https://gypsyhub.com.au/,145.030651,-37.7441999
,Willie the Boatman,micro,Edith Street,,Saint Peters,NSW,2044,Australia,+61 2 8556 7528,https://willietheboatman.com/,151.1729927,-33.9127462
,Wolf of the Willows Brewery and Taproom,micro,39 De Havilland Road,,Mordialloc,VIC,3195,Australia,+61 3 9587 2480,http://www.wolfofthewillows.com.au/,145.1001076,-37.9893536
,Woolshed Brewery,micro,65 Wilkinson Road,,Murtho,SA,5340,Australia,+61 8 8595 8188,http://www.wilkadene.com.au/,140.835086,-34.0519086
,Yeastie Boys,micro,18 Translink Drive,,Keilor Park,VIC,3042,Australia,+61 3 9336 7077,https://www.thebeerfactory.net.au/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,144.848697,-37.7224426
,Young Henrys Brewery,micro,76 Wilford Street,,Newtown,NSW,2042,Australia,+61 2 9519 0048,http://www.younghenrys.com/,151.1743896,-33.8981627
,Your Mates Brewing Co,micro,41 Technology Drive,,Warana,QLD,4575,Australia,+61 7 5329 4733,http://yourmatesbrewing.com/,153.1232294,-26.7269549
,Yulli’s Brews,micro,75A Burrows Road,,Alexandria,NSW,2015,Australia,+61 2 9519 0161,https://www.yullisbrews.com.au/,151.1887359,-33.9121017
,Zig Zag Brewery.,micro,840 Chifley Road,,Clarence,NSW,2790,Australia,+61 1300 944 924,https://zigzagrailway.com.au/,150.2210312,-33.4773396
,2 HALFS Brewing Distilling,micro,2 Stokes Avenue,,Alexandria,NSW,2015,Australia,+61 2 8068 0915,https://2halfs.com.au/,151.1979,-33.902839
,27 South Brewing,micro,44 Milsom Street,3,Coorparoo,QLD,4151,Australia,,http://www.27southbrewing.com.au/,153.0567537,-27.4869498
,3 Ravens,micro,260 Dundas Street,,Thornbury,VIC,3071,Australia,+61 424 707 592,https://3ravens.com.au/index,145.026872,-37.755894
,3806 Brewing,micro,12 Enterprise Avenue,,Berwick,VIC,3806,Australia,+61 477 581 483,http://3806.beer/,145.3416748,-38.0371856
,7th Day Brewery,micro,9 Powells Road,unit 14,Brookvale,NSW,2100,Australia,+61 2 9939 4930,http://www.7thdaybrewery.com.au/,151.2727492,-33.7668139
,Ale Mary Brewing Co.,micro,8 Gladstone Street,Unit 26,Fyshwick,ACT,2609,Australia,+61 411 627 321,https://www.alemary.beer/,149.173169,-35.32352
,Alice Springs Brewing Co.,micro,39 Palm Circuit,,Ross,NT,873,Australia,+61 8 7904 4007,https://www.alicespringsbrewingco.com.au/?utm_source=google_business_profile&utm_medium=gbp_view_website&utm_campaign=gbp,133.867253,-23.732893
,All Inn Brewing Co.,micro,189 Elliott Road,,Banyo,QLD,4014,Australia,+61 478 519 414,http://www.allinnbrewingco.com/,153.0799698,-27.3668382
,Australian Beer Company,micro,1471 Wakley Road,,Yenda,NSW,2681,Australia,,https://www.australianbeerco.com.au/,146.2187469,-34.2467608
,Bad Shepherd Brewing Co.,micro,386 Reserve Road,,Cheltenham,VIC,3192,Australia,+61 3 8555 3175,http://www.badshepherd.com.au/,145.0390473,-37.9566857
,Bailey Brewing Co.,micro,Park Street,,Henley Brook,WA,6055,Australia,+61 8 6192 1830,https://www.baileybrewingco.com.au/,115.9994362,-31.8129741
,Basement Brewhouse,micro,8 Greenfield Parade,,Bankstown,NSW,2200,Australia,+61 2 9722 9888,http://www.bankstownsports.com/brewhouse,151.0334231,-33.9199158
,Batch Brewing Co.,micro,44 Sydenham Road,,Marrickville,NSW,2204,Australia,+61 2 9550 5432,http://www.batchbrewingco.com.au/,151.1648777,-33.9118045
,Beaver Brewery,micro,14 Tang Street,2,Coconut Grove,NT,810,Australia,+61 412 089 948,https://www.beaverbrewery.com.au/,130.8545911,-12.3997094
,Beer Fontaine,micro,1575B Botany Road,,Botany,NSW,2019,Australia,+61 2 7208 4486,http://beerfontaine.com.au/,151.2007962,-33.9524167
,Beer Garden Brewing,micro,28 London Street,,Port Lincoln,SA,5606,Australia,+61 8 7530 1400,http://www.portlincoln.beer/,135.8699779,-34.724806
,Bells Beach Brewing,micro,22 Baines Crescent,Shed 2,Torquay,VIC,3228,Australia,+61 3 7019 8161,http://www.bellsbeachbrewing.com/,144.3143953,-38.326986
,Bendigo Brewing,micro,25 Farmer Lane,,Bendigo,VIC,3550,Australia,+61 429 232 928,https://www.bendigobrewing.com.au/,144.2833465,-36.7554722
,Benson Brothers Brewing,micro,18 Translink Drive,,Keilor Park,VIC,3042,Australia,+61 3 9336 7077,https://www.thebeerfactory.net.au/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,144.848697,-37.7224426
,Bent Bridge Brewing,micro,141 Nicholson Street,137,Brunswick East,VIC,3057,Australia,+61 3 9967 5232,http://www.bridgeroadbrewers.com.au/,144.9793033,-37.7716941
,BentSpoke Brewing Co.,micro,38 Mort Street,48,Braddon,ACT,2612,Australia,+61 2 6257 5220,http://www.bentspokebrewing.com.au/,149.1320159,-35.2730566
,Bicheno Beer Co.,micro,57D Burgess Street,,Bicheno,TAS,7215,Australia,,https://www.bichenobeer.com.au/,148.3046867,-41.8759185
,Bicheno Brewing,micro,53a Burgess Street,,Bicheno,TAS,7215,Australia,+61 3 6375 1868,https://www.bichenobrewing.com/,148.3043332,-41.8762315
,Big Little Brewing,micro,7 Kirrawee Road,,Gosford,NSW,2250,Australia,+61 494 192 303,http://www.biglittlebrewing.com.au/,151.3429875,-33.4113839
,Big Niles Brewing Co.,micro,1A Mort Avenue,,Dalmeny,NSW,2546,Australia,+61 418 813 237,https://www.bignilesbrewingco.com.au/,150.1102596,-36.1688167
,Big Shed Brewing Co,micro,1154 Old Port Road,,Royal Park,SA,5014,Australia,+61 8 8240 5037,http://www.bigshed.beer/,138.5107437,-34.8649329
,Billycart Brewing,micro,65 Tolga Road,,Atherton,QLD,4883,Australia,+61 475 900 747,http://www.billycartbrewing.com.au/,145.4760255,-17.2538481
,Black Hops,micro,15 Gardenia Grove,,Burleigh Heads,QLD,4220,Australia,,http://blackhops.com.au/,153.4446103,-28.0786187
,Blackflag Brewing,micro,13 Brisbane Road,,Mooloolaba,QLD,4557,Australia,+61 7 5478 2521,https://www.blackflagbrewing.com.au/pages/mooloolaba,153.1199158,-26.6811259
,Blackman’s Brewery,micro,8 Lewalan Street,29,Grovedale,VIC,3216,Australia,+61 456 794 006,http://www.blackmansbrewery.com.au/,144.3453063,-38.1971588
,Blackwattle Brewery,micro,76 McEvoy Street,,Alexandria,NSW,2015,Australia,,https://blackwattlebrewery.com.au/,151.1995163,-33.9021224
,Blasta Brewing Co.,micro,102 Goodwood Parade,,Burswood,WA,6100,Australia,+61 428 291 562,http://www.blastabrewing.com/,115.9009015,-31.9597291
,Blind Boy Brewing,micro,8 Textile Crescent,,Salisbury,QLD,4107,Australia,+61 421 211 210,https://www.blindboybrewing.com.au/,153.0292588,-27.5424385
,Block N Tackle Brewery,micro,13 Cochrone Street,11,Kincumber,NSW,2251,Australia,+61 466 623 233,http://www.blockntackle.beer/,151.3936442,-33.4725233
,Boatrocker Brewing Co.,micro,34 MacBeth Street,,Braeside,VIC,3195,Australia,+61 494 025 686,https://www.boatrocker.com.au/,145.1129705,-38.0030937
,Boiling Pot Brewing Co.,micro,130A Eumundi Noosa Road,,Noosaville,QLD,4566,Australia,+61 7 5449 8360,http://www.boilingpotbrewingco.com.au/,153.046413,-26.4091448
,Bone Idol,micro,424 Ruthven Street,,Toowoomba City,QLD,4350,Australia,+61 474 527 255,https://www.boneidolbrewery.com.au/,151.9536122,-27.5604726
,Boston Brewing,micro,660 Albany Highway,,Victoria Park,WA,6100,Australia,+61 8 9253 0894,http://www.bostonbrewing.com.au/,115.9007975,-31.9807709
,Boundary Island Brewery,micro,21 Marina Quay Drive,,Erskine,WA,6210,Australia,+61 8 9584 8482,http://www.boundaryislandbrewery.com.au/,115.7089439,-32.5593774
,Bowden Brewing,micro,12 Fourth Street,,Bowden,SA,5007,Australia,,https://bowdenbrewing.com/,138.5786305,-34.9060177
,Boxer Brewing Co.,micro,79 Main Western Road,,Tamborine Mountain,QLD,4272,Australia,+61 7 5545 2609,http://www.boxerbrewing.com.au/,153.1803998,-27.9330228
,Bracket Brewing Co.,micro,48 Addison Road,2,Marrickville,NSW,2204,Australia,,https://bracketbrewing.com.au/,151.1659077,-33.9034485
,Braeside Brewing Co.,micro,43 Governor Road,,Mordialloc,VIC,3195,Australia,+61 435 985 423,http://www.braesidebrewingco.com.au/,145.0971283,-38.0086876
,Breakwall Brewing Co.,micro,60b Glasshouse Rocks Road,,Narooma,NSW,2546,Australia,,http://www.breakwallbrewingco.com.au/,150.1303063,-36.2316498
,Brevet Brewing Co.,micro,18 Translink Drive,,Keilor Park,VIC,3042,Australia,+61 3 9336 7077,https://www.thebeerfactory.net.au/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,144.848697,-37.7224426
,Brewmanity Beer Co.,micro,50 Tope Street,,South Melbourne,VIC,3205,Australia,+61 3 8652 8325,https://brewmanity.com.au/,144.9629367,-37.8305483
,Brisbane Brewing Co.,micro,601 Stanley Street,,Woolloongabba,QLD,4102,Australia,+61 7 3891 1011,https://www.brisbanebrewing.com.au/,153.0293223,-27.4857695
,Broken Bay Brewing Co.,micro,218 Harbord Road,,Brookvale,NSW,2100,Australia,+61 459 419 180,http://www.brokenbaybrewing.com.au/,151.2796985,-33.7613359
,Brouhaha Brewery,micro,39 Coral Street,Shop 5,Maleny,QLD,4552,Australia,+61 7 5435 2018,http://brouhahabrewery.com.au/,152.8479509,-26.7612963
,Broulee Brewhouse,micro,71 Coronation Drive,,Broulee,NSW,2537,Australia,+61 460 885 763,http://www.brouleebrewhouse.com.au/,150.175828,-35.8484668
,Brugan,micro,11538 South Western Highway,,Wokalup,WA,6221,Australia,+61 8 9729 3088,https://brugan.com.au/,115.8808588,-33.1117784
,Bucket Brewery,micro,2 Prince Street,,South Kempsey,NSW,2440,Australia,+61 458 567 214,http://www.bucketbrewery.com.au/,152.8317525,-31.0878355
,Bucketty’s Brewing,micro,26 Orchard Road,,Brookvale,NSW,2100,Australia,+61 2 8350 6622,http://buckettys.com.au/,151.2733211,-33.7657252
,Buddy Brewing,micro,178 Station Road,,Burpengary,QLD,4505,Australia,+61 419 280 090,https://www.buddybrewing.com.au/,152.9753223,-27.15357
,Bulla Creek Brewing Co.,micro,820 Jerrybang Lane,,Monteagle,NSW,2594,Australia,+61 438 169 553,http://www.bullacreekbrewing.com.au/,148.3116633,-34.1191145
,Buller Road Brewery,micro,223 Mount Buller Road,,Mansfield,VIC,3722,Australia,+61 410 321 650,http://www.bullerroadbrewery.com.au/,146.1033325,-37.0631637
,Burleigh Brewing Co.,micro,2 Ern Harley Drive,,Burleigh Heads,QLD,4220,Australia,+61 7 5593 6000,http://www.burleighbrewing.com.au/,153.408648,-28.1030339
,Burra Brewing Co.,micro,12 Commercial Street,,Korumburra,VIC,3950,Australia,+61 3 5658 1446,http://www.burrabrewingco.com.au/,145.8248599,-38.4326505
,Bush Shack Brewery,micro,791 Ferguson Road,,Ferguson,WA,6236,Australia,+61 8 9728 3553,http://www.bushshackbrewery.com.au/,115.8308723,-33.4162107
,Buttons Brewing,micro,32 Short Street,,Ulverstone,TAS,7315,Australia,+61 408 074 751,http://buttonsbrewing.com/,146.1621961,-41.163565
,Caldera Brewing & Blending Co.,micro,13 Thornbill Drive,,South Murwillumbah,NSW,2484,Australia,,https://calderabrewing.com.au/,153.4219911,-28.3435077
,Campus Brewing,micro,176 Bannister Road,3,Canning Vale,WA,6155,Australia,+61 8 9455 5868,https://campusbrewing.com.au/,115.9088745,-32.0597343
,Capital Brewing Co.,micro,1 Dairy Road,Building 3,Fyshwick,ACT,2609,Australia,+61 2 5104 0915,http://www.capitalbrewing.co/,149.1634553,-35.3216673
,Captain Bligh’s Brewery/Distillery,micro,64 Warwick Street,,Hobart,TAS,7000,Australia,+61 404 051 750,http://www.captainblighs.com.au/,147.320166,-42.877475
,CATCHMENT Ballistic Beer Company,micro,53-55 McCarthy Road,,Salisbury,QLD,4107,Australia,+61 7 3277 6656,https://ballisticbeer.com/,153.0315574,-27.548333
,Catchment Brewing Co.,micro,150 Boundary Street,,West End,QLD,4101,Australia,+61 7 3846 1701,http://catchmentbrewingco.com.au/,153.0121958,-27.4807926
,CATCHMENT Fortitude Brewing Co. (Noisy Minor),micro,165 Long Road,,Tamborine Mountain,QLD,4272,Australia,+61 7 5545 4273,http://www.fortitudebrewing.com.au/,153.2002252,-27.9255258
,Caxton Street Brewing,micro,52 Petrie Terrace,,Petrie Terrace,QLD,4000,Australia,+61 7 3506 3656,http://www.caxtonstreetbrewing.com/,153.0130058,-27.4649469
,CBCo Brewing,micro,89 Bertie Street,,Port Melbourne,VIC,3207,Australia,+61 3 8644 4044,http://www.cbco.beer/,144.9370538,-37.8285701
,Chuck and Son’s Brewing Co.,micro,1-7 Unwins Bridge Road,Unit 3E-3F,Saint Peters,NSW,2044,Australia,,https://chuckandsonsbrewing.com.au/,151.1749563,-33.9094685
,Clifton Hill Brewpub,micro,89 Queens Parade,,Clifton Hill,VIC,3068,Australia,+61 3 9489 8705,http://www.thecliftonhillhotel.com.au/,144.9890488,-37.7897212
,CoConspirators Brewing,micro,377 Victoria Street,,Brunswick,VIC,3056,Australia,+61 3 9193 9765,http://www.coconspirators.com.au/,144.9568143,-37.7662408
,Coldstream Brewery,micro,694 Maroondah Highway,,Coldstream,VIC,3770,Australia,+61 3 9739 1794,http://coldstreambrewery.com.au/,145.379093,-37.724435
,Common Ground Brewing,micro,35 Railway Terrace,,Milton,QLD,4064,Australia,+61 7 3368 1608,https://www.miltoncommon.com.au/,153.005565,-27.4691679
,Common People Brewing Co.,micro,9 Dudgeons Lane,,Bangalow,NSW,2479,Australia,+61 491 971 199,https://commonpeoplebrewing.com.au/,153.5089795,-28.6980155
,Communion Brewing Co.,micro,57 Wilmot Street,,Burnie,TAS,7320,Australia,+61 3 6431 2141,http://www.communionbrewing.com.au/,145.9034064,-41.0507952
,Firetail Brewing Co.,micro,22 Galbraith Loop,1,Falcon,WA,6210,Australia,+61 473 623 994,http://wedgetailbrewing.com.au/,115.6825431,-32.5662958
,Copperlode Brewing Co.,micro,1b Hargreaves Street,,Edmonton,QLD,4869,Australia,,https://copperlodebrewing.com.au/,145.744946,-17.0038068
,Coral Sea Brewing,micro,Bank Lane,,Cairns City,QLD,4870,Australia,+61 466 597 629,http://www.coralseabrewing.com.au/,145.7781083,-16.9238084
,Cowaramup Brewing Company,micro,229 Treeton Road North,,Cowaramup,WA,6284,Australia,+61 8 9755 5822,https://cowaramupbrewing.com.au/,115.135971,-33.8350868
,Crank Handle Brewery,micro,211 Kiewa Valley Highway,,Tawonga South,VIC,3698,Australia,+61 3 5754 4443,http://www.crankhandlebrewery.com.au/,147.158988,-36.736341
,Crimson Finch,micro,32 Anzac Parade,5,Yeppoon,QLD,4703,Australia,+61 406 656 355,http://www.crimsonfinch.com/,150.7494603,-23.1323504
,Cubby Haus Brewing,micro,884 Humffray Street South,,Mount Pleasant,VIC,3350,Australia,+61 3 4343 1777,https://cubbyhausbrewing.com.au/,143.8497352,-37.5777782
,Cypher Brewing Co.,micro,35 Hinder Street,Unit 3,Gungahlin,ACT,2912,Australia,+61 423 244 404,http://www.cypherbrewing.com.au/,149.1376555,-35.1861056
,Deep South Brewing Co.,micro,220 Argyle Street,,North Hobart,TAS,7000,Australia,+61 3 6231 9939,https://www.deepsouthbrewing.co/,147.3208706,-42.8751325
,Depot Brewery,micro,1 Frederick Street,,Artarmon,NSW,2064,Australia,+61 1800 729 000,https://www.depot.beer/,151.1882365,-33.817241
,Destination Brewery & Distillery,micro,9 Hi-Tech Place,Unit 7,Rowville,VIC,3178,Australia,,https://www.loadedbarreldistillery.com/,145.2461347,-37.909791
,Devilbend Farm Beer Co.,micro,990 Stumpy Gully Road,,Tuerong,VIC,3915,Australia,+61 472 877 079,http://www.devilbend.beer/,145.1276772,-38.2852944
,Devil’s Hollow Brewery,micro,,,Dubbo,NSW,2830,Australia,+61 2 8328 0060,https://www.devilshollow.com.au/,148.6533563,-32.261173
,Du Cane Brewing Co.,micro,64 Elizabeth Street,60,Launceston,TAS,7250,Australia,+61 3 6323 6000,https://ducanebrewing.com.au/,147.1401122,-41.4396975
,Eagle Bay Brewing,micro,252 Eagle Bay Road,,Eagle Bay,WA,6281,Australia,+61 8 9755 3554,https://eaglebaybrewing.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gbp,115.0640997,-33.5770925
,Earth Beer Co.,micro,592 Cudgen Road,,Cudgen,NSW,2487,Australia,+61 422 168 966,http://www.earthbeercompany.com.au/,153.5526032,-28.2669575
,Easy Times,micro,20 Logan Road,,Woolloongabba,QLD,4102,Australia,+61 452 590 279,https://easytimes.beer/,153.0368311,-27.4870599
,Eclectic Brewing,micro,18 Translink Drive,,Keilor Park,VIC,3042,Australia,+61 3 9336 7077,https://www.thebeerfactory.net.au/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,144.848697,-37.7224426
,Eden Brewery,micro,19 Cavendish Street,1,Mittagong,NSW,2575,Australia,+61 422 366 531,https://edenbrewery.beer/,150.433852,-34.453366
,Ekim Brewing Co.,micro,35 Leighton Place,7,Hornsby,NSW,2077,Australia,+61 427 371 427,http://www.ekimbrewing.com.au/,151.1166436,-33.6949832
,Endeavour Brewing Co.,micro,39-43 Argyle Street,,The Rocks,NSW,2000,Australia,+61 2 8592 5404,http://www.endeavourtaprooms.com/,151.2081896,-33.8592815
,Felons Brewing Co.,micro,5 Boundary Street,,Brisbane City,QLD,4000,Australia,+61 7 3188 9090,http://felonsbrewingco.com.au/,153.0361616,-27.462407
,Feral Brewing,micro,152 Haddrill Road,,Baskerville,WA,6056,Australia,+61 8 9296 4657,,116.036723,-31.79788
,Fields Brewing Co.,micro,24 Thompson Street,,Abbotsford,VIC,3067,Australia,+61 3 9420 6800,https://carltonbrewhouse.com.au/,145.0040044,-37.8096489
,Finlay’s Kalbarri,micro,13 Magee Crescent,,Kalbarri,WA,6536,Australia,+61 8 9937 1253,http://www.finlayskalbarri.com.au/,114.165445,-27.713917
,Fonzie Abbott Brewing,micro,40 Fox Street,,Albion,QLD,4010,Australia,+61 7 3162 7552,http://fonzieabbott.bitebusiness.com/,153.0452592,-27.4327236
,Forrest Brewing Company,micro,26 Grant Street,,Forrest,VIC,3236,Australia,+61 3 5236 6170,https://forrestbrewing.com.au/,143.7143851,-38.5185925
,Fox Hat Brewing Co.,micro,128 Ingoldby Road,,McLaren Flat,SA,5171,Australia,+61 8 8151 0404,https://www.foxhatbrewing.com.au/,138.5931222,-35.1948624
,Freestyle Brewing,micro,12 Alice Street,3,Bassendean,WA,6054,Australia,+61 421 918 066,https://www.freestylebrewing.com.au/,115.93087,-31.9069404
,Freshwater Brewing Co.,micro,4 Powells Road,,Brookvale,NSW,2100,Australia,+61 2 8530 0454,http://www.freshwaterbrewing.com.au/,151.2735033,-33.7662517
,Froth Craft Brewery,micro,5 Kennedy Street,,Exmouth,WA,6707,Australia,+61 8 9949 1451,http://www.frothcraft.com/,114.12215,-21.9309
,Fuel Brewing Co.,micro,41 Oxford Street,,Bulimba,QLD,4171,Australia,+61 7 3899 5470,http://www.fuelbrewingco.com.au/,153.0542781,-27.4509154
,Future Brewing,micro,82 May Street,,Saint Peters,NSW,2044,Australia,,https://futurebrewing.com.au/,151.1779738,-33.9097416
,Future Magic Brewing Co.,micro,32 Manilla Street,,East Brisbane,QLD,4169,Australia,+61 7 3159 4954,https://www.futuremagic.com.au/,153.0415954,-27.4813531
,Gales Brewery,micro,28 Gale Street,,Brunswick East,VIC,3057,Australia,+61 418 378 952,https://galesbrewery.com.au/,144.9733595,-37.7690116
,Gawler River Brewing Co.,micro,1029 Dawkins Road,,Gawler River,SA,5118,Australia,+61 478 960 342,,138.6433491,-34.6121645
,Glass House Brewery,micro,330 Mons Road,12,Forest Glen,QLD,4556,Australia,,http://www.glasshousebrewery.com.au/,153.0059178,-26.6885088
,Good Drinks Australia,micro,14 Absolon Street,,Palmyra,WA,6157,Australia,+61 8 9314 0000,https://gooddrinks.com.au/,115.7921775,-32.0515247
,Good Land Brewing Co.,micro,12 Standing Drive,,Traralgon East,VIC,3844,Australia,+61 3 5174 8454,http://goodland.beer/,146.5637055,-38.1918076
,Goodieson,micro,194 Sand Road,,McLaren Vale,SA,5171,Australia,+61 409 676 542,https://www.goodiesonbrewery.com.au/,138.5798321,-35.2177862
,Goulburn Brewery,micro,23 Bungonia Road,,Goulburn,NSW,2580,Australia,+61 2 4821 6000,https://www.goulburnbrewery.com/,149.720004,-34.7670732
,Grafton Brewing Co.,micro,170 North Street,,Grafton,NSW,2460,Australia,+61 2 6642 8168,https://brewhousegroup.com/,152.9385193,-29.6708342
,Grainfed Brewing Co.,micro,52 Young Road,1,Lambton,NSW,2299,Australia,+61 429 560 406,http://www.grainfedbrewing.com.au/,151.7197957,-32.915501
,Great Hops Brewing Co.,micro,33 Old Inverell Road,,Armidale,NSW,2350,Australia,+61 2 5713 0140,https://www.greathops.com.au/,151.6334686,-30.5002899
,Great Ocean Road Brewing,micro,112 Balliang Street,,South Geelong,VIC,3220,Australia,+61 406 752 043,http://greatoceanroadbrewing.com.au/,144.3660395,-38.1639968
,Green Gully Brewing,micro,79 Coghlan Road,,Cowes,VIC,3922,Australia,+61 429 832 304,http://www.islandbeer.com.au/,145.2573309,-38.4755139
,Grumpy Mo Brewery,micro,150 Murphy Street,148,Richmond,VIC,3121,Australia,+61 422 520 477,https://mountainculture.com.au/pages/melbourne-brewpub-restaurant,145.0110031,-37.8182717
,Half-Pace Brewing Co.,micro,5 Ponderosa Parade,Unit 48,Warriewood,NSW,2102,Australia,,https://hang10distillery.com.au/pages/beer,151.2894928,-33.6789532
,Happy Valley Brewing Co.,micro,34 Wolverhampton Street,,Stafford,QLD,4053,Australia,+61 451 534 053,https://happyvalleybrewingco.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=713965300857523334,153.013861,-27.4175135
,Hard Road Brewing,micro,31 Holloway Drive,,Bayswater,VIC,3153,Australia,+61 499 580 804,https://www.hardroadbrewing.com/,145.281061,-37.850716
,Hawke’s Brewing Co.,micro,8-12 Sydney Street,,Marrickville,NSW,2204,Australia,+61 2 9069 5583,https://www.hawkesbrewing.com/,151.1639375,-33.9119187
,Heaps Normal,micro,10 Brompton Street,2,Marrickville,NSW,2042,Australia,,http://heapsnormal.com/,151.1644513,-33.9053559
,Helios Brewing,micro,15 Palomar Road,,Yeerongpilly,QLD,4105,Australia,+61 7 3392 9739,http://www.heliosbrewing.com.au/,153.0110814,-27.5296816
,Hemingway’s Brewery,micro,Wharf Street,,Cairns City,QLD,4870,Australia,+61 482 173 756,http://www.hemingwaysbrewery.com/,145.7804334,-16.9255244
,Hepburn Springs Brewing Co.,micro,12 Forest Avenue,,Hepburn Springs,VIC,3461,Australia,+61 458 151 061,http://www.hepburnspringsbrewingco.com.au/,144.1432189,-37.3094177
,Hips Hops Brewers,micro,264 South Pine Road,,Brendale,QLD,4500,Australia,+61 7 3448 9339,http://www.hiphopsbrewers.beer/,152.9826715,-27.3281191
,Hobart Brewing Co.,micro,16 Evans Street,,Hobart,TAS,7000,Australia,,http://www.hobartbrewingco.com.au/,147.3375329,-42.8811607
,Hop Hen,micro,64-86 Beresford Road,Unit 17,Lilydale,VIC,3140,Australia,+61 3 9739 7980,http://www.hophenbrewing.com.au/,145.3451329,-37.7511644
,Hop Nation Brewing Co.,micro,107-109 Whitehall Street,Unit 6,Footscray,VIC,3011,Australia,+61 450 973 644,https://hopnation.com.au/pages/footscray-taproom,144.9040948,-37.8100439
,Hoppers Brewing Co.,micro,41 Crosby Road,,Albion,QLD,4010,Australia,+61 7 3862 2051,https://hoppersbrewingco.com/,153.0450443,-27.4326487
,Hopsters Co-operative Brewery,micro,198 Enmore Road,,Enmore,NSW,2042,Australia,,http://www.hopsters.coop/,151.1717076,-33.8992701
,Hound & Stag Brewing Co.,micro,13 Wrights Place,,Arundel,QLD,4214,Australia,+61 423 103 076,https://www.houndnstag.com.au/,153.3814694,-27.9348471
,Hudson Brewing,micro,28 Gibbs Street,,Wynnum,QLD,4178,Australia,,https://hudsonbrewing.com.au/,153.1670065,-27.4407345
,HyperNix Brewing,micro,64-86 Beresford Road,Unit 17,Lilydale,VIC,3140,Australia,+61 3 9739 7980,http://www.hophenbrewing.com.au/,145.3451329,-37.7511644
,Indian Ocean Brewery,micro,33 Ocean Falls Boulevard,,Mindarie,WA,6030,Australia,,https://www.themarinamindarie.com/iobc/,115.7022699,-31.6911453
,Inner North Brewing Co.,micro,10A Russell Street,,Brunswick,VIC,3056,Australia,+61 490 902 818,http://innernorthbrewing.com.au/,144.9579254,-37.7672834
,IronBark Hill Brewing Co.,micro,694 Hermitage Road,,Pokolbin,NSW,2320,Australia,+61 2 6574 7085,http://www.ironbarkhill.beer/,151.2561825,-32.7086098
,Island State Brewing,micro,17 Oldaker Street,,Devonport,TAS,7310,Australia,,https://www.islandstatebrewing.com.au/,146.3599193,-41.1770223
,Jamieson Brewery,micro,5953 Eildon-Jamieson Road,,Jamieson,VIC,3723,Australia,+61 3 5777 0678,http://jamiesonbrewery.com/,146.1323242,-37.2805099
,Jervis Bay Brewing Co.,micro,3 Duranbah Drive,,Huskisson,NSW,2540,Australia,+61 2 4401 2142,http://www.jervisbaybrewing.co/,150.6604235,-35.0289847
,JKB Brewing,micro,5 Bennet Street,,Dandenong,VIC,3175,Australia,+61 481 210 322,http://bojakbrewing.com.au/,145.200171,-37.9850805
,Jump Ship Brewing,micro,11-13 Edinburgh Street,,Port Lincoln,SA,5606,Australia,+61 407 171 971,http://www.jumpshipbrewing.com.au/,135.8605863,-34.7241695
,Kick Back Brewing Co,micro,11 Old Coach Road,,Aldinga,SA,5173,Australia,+61 423 739 745,http://www.kickbackbrewing.com.au/,138.4828559,-35.2679294
,Kicks Brewing,micro,31 Shepherd Street,,Marrickville,NSW,2204,Australia,,https://kicksbrewing.com.au/,151.1639203,-33.9039233
,Killer Sprocket,micro,981 Mountain Highway,Factory 1c,Boronia,VIC,3155,Australia,+61 434 154 557,http://www.killersprocket.com.au/,145.2907463,-37.8376208
,King Island Brewhouse,micro,36 Lancaster Road,,Pegarah,TAS,7256,Australia,+61 455 666 138,http://kibrew.house/,144.0138244,-39.9592247
,King River Brewing,micro,4515 Wangaratta-Whitfield Road,,Whitfield,VIC,3733,Australia,+61 3 5729 3604,http://www.kingriverbrewing.com.au/,146.4069976,-36.7305259
,King Road Brewing Co.,micro,796 King Road,,Oldbury,WA,6121,Australia,+61 8 9511 1095,https://kingroadbrewery.com/,115.9045099,-32.288994
,King Tide Brewing,micro,1 Studio Lane,,Coffs Harbour,NSW,2450,Australia,+61 2 5642 4242,http://kingtidebrewing.com.au/,153.1132014,-30.2980493
,Ladbroken Distillery Brewhouse,micro,7 Albury Street,,Tumbarumba,NSW,2653,Australia,+61 2 6046 9746,http://www.ladbroken.com/,148.0076172,-35.7770584
